,rxn ID,subSystem
1581,GGH_10FTHF6GLUe,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Ubiquinone synthesis', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
1582,GGH_10FTHF6GLUl,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Ubiquinone synthesis', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
1583,GGH_10FTHF7GLUe,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Ubiquinone synthesis', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
1584,GGH_10FTHF7GLUl,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Ubiquinone synthesis', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
1585,GGH_5DHFe,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, extracellular']"
1586,GGH_5DHFl,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, extracellular']"
1587,GGH_5THFe,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, extracellular']"
1588,GGH_5THFl,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, extracellular']"
1589,GGH_6DHFe,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, extracellular']"
1590,GGH_6DHFl,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, extracellular']"
1591,GGH_6THFe,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, extracellular']"
1592,GGH_6THFl,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, extracellular']"
1593,GGH_7DHFe,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, extracellular']"
1594,GGH_7DHFl,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, extracellular']"
1595,GGH_7THFe,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, extracellular']"
1596,GGH_7THFl,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Transport, extracellular', 'Ubiquinone synthesis', 'Tyrosine metabolism', 'Methionine and cysteine metabolism', 'Taurine and hypotaurine metabolism', 'Transport, extracellular']"
1597,GGLUCT,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism']"
1598,GGNG,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Taurine and hypotaurine metabolism']"
1599,GGT_L,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Tyrosine metabolism']"
1600,GGT5r,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, endoplasmic reticular']"
1601,GGT6,"['Taurine and hypotaurine metabolism', 'Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis']"
1602,GHMT2rm,"['Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, endoplasmic reticular', 'Transport, lysosomal']"
1603,GHMT3,"['Taurine and hypotaurine metabolism', 'Methionine and cysteine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, nuclear']"
1604,GLACO,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial']"
1605,GLACter,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
1606,GLAl,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
1607,GLB1,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis']"
1608,GLBRAN,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism']"
1609,GLCAASE1ly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial']"
1610,GLCAASE4ly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Valine, leucine, and isoleucine metabolism', 'Transport, extracellular', 'Transport, mitochondrial']"
1611,GLCAASE5ly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial']"
1612,GLCAASE6ly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial']"
1613,GLCAASE7ly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial']"
1614,GLCAASE8ly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Sphingolipid metabolism', 'Transport, extracellular', 'Transport, mitochondrial']"
1615,GLCAASE9ly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Tryptophan metabolism', 'Transport, extracellular', 'Transport, mitochondrial']"
1616,GLCAE1g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular']"
1617,GLCAE2g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular']"
1618,GLCAT2g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular']"
1619,GLCAT3g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, nuclear', 'Transport, extracellular']"
1620,GLCAT4g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Valine, leucine, and isoleucine metabolism', 'Transport, extracellular']"
1621,GLCAT5g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
1622,GLCAT6g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, extracellular']"
1623,GLCAT7g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, extracellular']"
1624,GLCAT8g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Sphingolipid metabolism', 'Transport, extracellular']"
1625,GLCAT9g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tryptophan metabolism', 'Transport, extracellular']"
1626,GLCATg,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular']"
1627,GLCMter,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
1628,GLCNACASE1ly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, extracellular', 'Transport, mitochondrial']"
1629,GLCNACASE2ly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial']"
1630,GLCNACASE3ly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, nuclear', 'Transport, extracellular', 'Transport, mitochondrial']"
1631,GLCNACASE4ly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Valine, leucine, and isoleucine metabolism', 'Transport, extracellular', 'Transport, mitochondrial']"
1632,GLCNACASE5ly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, mitochondrial', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial']"
1633,GLCNACDASg,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Arginine and proline metabolism', 'Transport, extracellular']"
1634,GLCNACT1g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Ubiquinone synthesis', 'Transport, extracellular']"
1635,GLCNACT2g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular']"
1636,GLCNACT3g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, nuclear', 'Transport, extracellular']"
1637,GLCNACT4g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Valine, leucine, and isoleucine metabolism', 'Transport, extracellular']"
1638,GLCNACT5g,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
1639,GLCt1r,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Ubiquinone synthesis', 'Transport, endoplasmic reticular']"
1640,GLCt2_2,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Tyrosine metabolism', 'Transport, extracellular', 'Tyrosine metabolism']"
1641,GLCter,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
1642,GLCtg,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular']"
1643,GLCtly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial']"
1644,GLCURter,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, endoplasmic reticular']"
1645,GLCURtly,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial', 'Transport, extracellular', 'Transport, mitochondrial']"
1646,GLDBRAN,"['Taurine and hypotaurine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Tyrosine metabolism', 'Transport, extracellular', 'Transport, mitochondrial', 'Tyrosine metabolism']"
